PAID;FECHA_REGISTRO;UNIDAD_NOMBRE;PROYECTO_RNPC;UNIDAD_DEPARTAMENTO;DESTINO_DEPARTAMENTO;DESTINO_CIUDAD;ATENCION_TIPO_TRAMITE;ATENCION_DESTINO;ATENCION_TEMA;ATENCION_MOTIVO;ATENCION_ESTADO;PERSONA_RANGO_EDAD;PERSONA_CONDICION_DISCAPACIDAD;PERSONA_POBLACION_ESPECIAL;PERSONA_GENERO;PERSONA_PROFESION;PERSONA_ACEPTA_HABEAS_DATA;TIPO_EMPRESA;EMPRESA_TIPO_DOCUMENTO;EMPRESA_TIPO_DOCUMENTO;EMPRESA_RAZON_SOCIAL;ESTADO_SERVICIO;CAUSAL;TIPO_PRODUCTO;NOMBRE_PRODUCTO;VALOR_PRODUCTO;FECHA_ADQUISICION;FECHA_ULTIMO_ENCUENTRO;FECHA_FIN_ULTIMO_ENCUENTRO;FECHA_FIN_REAL;ENCUENTRO_ACORDADO;FECHA_CONTRATO;DURACION
981938;2023-03-22;CR NEIVA;Casas del Consumidor Regional;HUILA;HUILA;NEIVA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;DAGOBERTO MARIN FERNANDEZ /CONSTRUESPACIOS S.A.S;CERRADO-ICOM;Incumplimiento contractual;Bien;INMUEBLE;135000000;2022-08-19 00:00;2023-04-10;2023-04-14;2023-04-14;NO;;23
1187129;2023-10-25;CR TULUA;Casas del Consumidor Regional;VALLE DEL CAUCA;VALLE DEL CAUCA;TULUA;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto defectuoso;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;VALLE MOTOS S.A.;CERRADO-IAP;Incumplimiento contractual;Bien;MOTOCICLETA - MARCA VICTORY - CILINDRADA CC 124;12000000;2022-12-03 00:00;2023-10-30;2023-11-03;2023-11-03;NO;;9
1018905;2023-05-02;CB BARRIOS UNIDOS;Casas del Consumidor Bogota;BOGOTA;BOGOTA;BARRIOS UNIDOS;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;gullermo larrota;CERRADO-IAP;Incumplimiento de la garantía;Bien;ARREGLO GENERAL DE MUEBLE MADERA;1600000;2023-03-17 00:00;2023-05-12;2023-06-05;2023-06-05;NO;;34
702566;2022-04-20;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;FORMAL;NIT;#¡REF!;SERVICEL;CERRADO;Incumplimiento de la garantía;Bien;CELULAR ;170000;2022-03-27 00:00;2022-04-28;2022-04-28;2022-04-28;NO;;8
876768;2022-10-19;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;INFORMAL;;#¡REF!;moda fashion susy;CERRADO-ICOM;Incumplimiento de la garantía;Bien;VESTIDO;80000;2022-10-01 00:00;2022-10-19;2022-10-20;2022-10-20;NO;;1
424287;2021-05-31;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Profesional;SI;INFORMAL;;#¡REF!;CLINICA DE ROPA ROSSI;CERRADO;Incumplimiento de la garantía;Servicio;VESTIDO ;120000;2021-05-31 00:00;2021-06-04;2021-06-03;2021-06-03;NO;;3
291208;2020-09-30;CB RAFAEL URIBE;Casas del Consumidor Bogota;BOGOTA;BOGOTA;RAFAEL URIBE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;ZONA FRANCA CELL;CERRADO;Incumplimiento de la garantía;Bien;Batería para Celular;25000;2020-02-20 00:00;2020-10-07;2020-10-27;2020-10-27;NO;;27
702421;2022-04-20;CR VALLEDUPAR;Casas del Consumidor Regional;CESAR;CESAR;VALLEDUPAR;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Técnico;SI;FORMAL;NIT;#¡REF!;CONSORCIO SAN FRANCISCO DE ASIS;CERRADO-DCIU;Incumplimiento de la garantía;Bien;Apartamento de dos alcobas y un baño, sala, comedor y cocina. ;87000000;2019-05-24 00:00;2022-05-20;2022-05-20;2022-05-20;NO;;30
1074537;2023-06-29;CB BARRIOS UNIDOS;Casas del Consumidor Bogota;BOGOTA;BOGOTA;BARRIOS UNIDOS;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;TALLERES MEJOR LIMITADA MEJIA JORGE O SIMPLEMENTE TALLERES MEJOR LIMITADA;CERRADO-ICIU;Servicios que suponen la entrega de un bien a un tercero;Servicio;Mecánica General ;10767230;2023-03-14 00:00;2023-07-06;2023-10-27;2023-10-27;NO;;120
1251184;2023-12-01;CR PEREIRA;Casas del Consumidor Regional;RISARALDA;RISARALDA;PEREIRA;ARREGLO DIRECTO;SIC;Adquisición de Bienes o Prestación de Servicios;No prestación del servicio;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;INTER RAPIDISIMO;CERRADO-IAP;Incumplimiento contractual;Servicio;paquete contraentrega;735000;2023-07-12 00:00;2023-12-01;2023-12-07;2023-12-07;NO;;6
977867;2023-03-17;CB SAN CRISTOBAL;Casas del Consumidor Bogota;BOGOTA;BOGOTA;SAN CRISTOBAL;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Posgrado;SI;INFORMAL;;#¡REF!;JAIRO HERNANDEZ GOMEZ OLMES/CENTRO DE ENSEÑANZA AUTOMOVILISTICA J.G.;CERRADO-ICOM;Incumplimiento contractual;Servicio;ENSEÑANZA AUTOMOVILISTICA Y LICENCIA DE CONDUCCION;1290000;2022-05-23 00:00;2023-03-27;2023-03-27;2023-03-27;NO;;10
1298708;2024-02-06;CR PEREIRA;Casas del Consumidor Regional;RISARALDA;RISARALDA;PEREIRA;ARREGLO DIRECTO;SIC;Protección Contractual;Cláusulas de permanencia mínima;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;No indica;SI;FORMAL;NIT;#¡REF!;CENTRO DE IDIOMAS UNIVERSAL LEARNING ACADEMICS SAS;CERRADO-ICOM;Reversión de pago;Servicio;clases de ingles;INDETERMINADO;2023-12-01 00:00;2024-02-12;2024-02-12;2024-02-12;NO;;6
609936;2021-12-16;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;PROYECTA CONSTRUCTORES S.A.S;AGENDADO;Información o publicidad engañosa;Bien;COMPRA DE INMUEBLE;97000000;2018-11-21 00:00;2021-12-23;;2021-12-23;NO;;7
1250299;2023-12-01;CR SAN ANDRES;Casas del Consumidor Regional;SAN ANDRES;SAN ANDRES;SAN ANDRES;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;ECO COLORS;AGENDADO;Incumplimiento de la garantía;Bien;IMPRESORA CANON G2110;750000;2023-02-21 00:00;2023-12-04;;2023-12-04;NO;;3
1267933;2023-12-11;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;GRUPO ALIANZA COLOMBIA;CERRADO-ICOM;Incumplimiento contractual;Servicio;paquete de turismo;6000000;2023-08-09 00:00;2023-12-11;2023-12-11;2023-12-11;NO;;0
763809;2022-06-22;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Calidad del servicio;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;MARIO ALBERTO RODRIGUEZ TABARES /MOTOPARTES Y REPUESTOS FENIX;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;SERVICIO TECNICO MOTOCICLETA;140000;2022-06-15 00:00;2022-06-30;2022-06-30;2022-06-30;NO;;8
1295970;2024-02-05;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;PUERTAS SANTANDER;CERRADO-ICOM;Incumplimiento contractual;Bien;elaboración de set pasamanos vertical en tubo redondo;2500000;2022-05-07 00:00;2024-02-07;2024-02-08;2024-02-08;NO;;3
969420;2023-03-10;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;KREDIT PLUS S.A.;CERRADO-NA;Operaciones bajo sistemas de financiación;Servicio;crédito de libranza;32751832;2021-03-03 00:00;2023-03-23;2023-03-30;2023-03-30;NO;;20
1243799;2023-11-30;CR VILLAVICENCIO;Casas del Consumidor Regional;META;META;VILLAVICENCIO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Profesional;SI;FORMAL;NIT;#¡REF!;NUEVA ERA MUEBLES Y COLCHONES;CERRADO-ICOM;Incumplimiento de la garantía;Bien;COLCHON ORTOPEDICO;1000000;2022-11-01 00:00;2023-12-01;2023-12-01;2023-12-01;NO;;1
678403;2022-03-24;CB BARRIOS UNIDOS;Casas del Consumidor Bogota;BOGOTA;BOGOTA;BARRIOS UNIDOS;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;No indica;SI;INFORMAL;;#¡REF!;SAN FERNANDO LAVANDERIA;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Servicio;LAVADO DE CHAQUETA;190000;2022-03-03 00:00;2022-04-01;2022-04-01;2022-04-01;NO;;8
817864;2022-08-18;CB USME;Casas del Consumidor Bogota;BOGOTA;BOGOTA;USME;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;CONSTRUCTORA BOLIVAR S.A;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Bien;un bien inmueble;73184000;2020-01-07 00:00;2022-08-26;2022-08-26;2022-08-26;NO;;8
868290;2022-10-06;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;ELBER SALGADO LOZADA;CERRADO-ICOM;Incumplimiento de la garantía;Bien;FABRICACION DE CAMA Y CLOSET;800000;2022-02-05 00:00;2022-10-19;2022-10-19;2022-10-19;NO;;13
869653;2022-10-07;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;EDITORA SEA GROUP S.A.S;CERRADO-IAP;Incumplimiento contractual;Servicio;venta de producto ingles;INDETERMINADO;2021-10-26 00:00;2022-11-02;2022-11-03;2022-11-03;NO;;27
1039361;2023-05-24;CR NEIVA;Casas del Consumidor Regional;HUILA;HUILA;NEIVA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;INFORMAL;;#¡REF!;GRUPO DECOR SAS;CERRADO-ICOM;Incumplimiento de la garantía;Bien;Baldosas;13000000;2023-01-05 00:00;2023-06-23;2023-06-27;2023-06-27;NO;;34
1273700;2023-12-13;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Calidad del servicio;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Tecnólogo;SI;FORMAL;NIT;#¡REF!;CASA Y CONFORT SAS;CERRADO-ICOM;Servicios que suponen la entrega de un bien a un tercero;Bien;cama completa;2799750;2023-07-15 00:00;2023-12-13;2023-12-13;2023-12-13;NO;;0
1296079;2024-02-05;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;FORMAL;NIT;#¡REF!;ICE INTERNATIONAL CULTURAL EXPERIENCE SAS;CERRADO-ICOM;Incumplimiento contractual;Servicio;servicio de intercambio cultural;1320000;2023-09-20 00:00;2024-02-05;2024-02-15;2024-02-15;NO;;10
318694;2020-10-29;CB CIUDAD BOLÍVAR;Casas del Consumidor Bogota;BOGOTA;BOGOTA;CIUDAD BOLIVAR;ARREGLO DIRECTO;SIC;Garantías ;No entrega de constancias de recibo y reparación;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Mujer;Ninguno                                  ;SI;INFORMAL;;#¡REF!;CONSULTA;CERRADO;Incumplimiento de la garantía;Bien;Cama matrimonial;INDETERMINADO;2020-06-18 00:00;2020-10-30;2020-10-30;2020-10-30;NO;;1
1074163;2023-06-29;CR VILLAVICENCIO;Casas del Consumidor Regional;META;META;VILLAVICENCIO;ARREGLO DIRECTO;SIC;Operaciones mediante Sistemas de Financiación;Derecho de retracto;Ciudadano Atendido;41-59 años;Ninguna ;Madre cabeza de familia;Mujer;Técnico;SI;FORMAL;NIT;#¡REF!;SOL DE MIEL;CERRADO-ICOM;Derecho de Retracto;Servicio;ALQUILER VESTIDO FIESTA QUINCE AÑOS;200000;2023-06-24 00:00;2023-06-30;2023-06-30;2023-06-30;NO;;1
546146;2021-10-01;CB CIUDAD BOLÍVAR;Casas del Consumidor Bogota;BOGOTA;BOGOTA;CIUDAD BOLIVAR;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Profesional;SI;INFORMAL;;#¡REF!;ELIDIO ORJUELA RAMOS;CERRADO;Incumplimiento contractual;Bien;Cocina Integral y estufa medio horno;2100000;2021-08-09 00:00;2021-10-12;2021-11-19;2021-11-19;NO;;49
617081;2022-01-25;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Mujer;Básica Primaria;SI;INFORMAL;;#¡REF!;LUIS ALBERTO PIÑEROS ARIAS;CERRADO;Incumplimiento de la garantía;Servicio;CONSTRUCCION DE MARQUESINA;6270000;2021-03-23 00:00;2022-02-03;2022-02-03;2022-02-03;NO;;9
637330;2022-02-11;CB BARRIOS UNIDOS;Casas del Consumidor Bogota;BOGOTA;BOGOTA;BARRIOS UNIDOS;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;INNOVATION MOTOS NG;CERRADO;Incumplimiento contractual;Bien;Motocicleta;10784000;2022-01-21 00:00;2022-02-17;2022-02-17;2022-02-17;NO;;6
1134936;2023-09-25;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;SIE SERVICE SOLUTIONS CORPORATION LTDA;CERRADO-ICOM;Incumplimiento de la garantía;Servicio;REPARACION DE NEVECON MARCA LG ;350000;2023-02-15 00:00;2023-09-29;2023-09-29;2023-09-29;NO;;4
654635;2022-02-28;CB BARRIOS UNIDOS;Casas del Consumidor Bogota;BOGOTA;BOGOTA;BARRIOS UNIDOS;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;ASOPREDIOS S A S;CERRADO;Incumplimiento de la garantía;Servicio;Servicio de inmobiliaria;12600000;2021-05-24 00:00;2022-03-03;2022-03-16;2022-03-16;NO;;16
412239;2021-05-13;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;MARIO RAMIREZ;CERRADO;Incumplimiento de la garantía;Servicio;ARREGLO LAVADORA MARCA SAMSUNG;300000;2021-03-15 00:00;2021-05-25;2021-05-25;2021-05-25;NO;;12
1296147;2024-02-05;CR PEREIRA;Casas del Consumidor Regional;RISARALDA;RISARALDA;PEREIRA;ARREGLO DIRECTO;SIC;Calidad, Idoneidad y seguridad;Producto defectuoso;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;No indica;SI;INFORMAL;;#¡REF!;SOLUCIONES EN FRIO Y CALOR;CERRADO-NA;Incumplimiento de la garantía;Bien;LAVADORA WHIRLPOOL DE 34 LIBRAS;550000;2023-08-31 00:00;2024-02-09;2024-02-09;2024-02-09;NO;;4
610316;2021-12-17;CR POPAYAN;Casas del Consumidor Regional;CAUCA;CAUCA;POPAYAN;ARREGLO DIRECTO;SIC;Arreglo Directo;Arreglo Directo;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;USADOS GARANTIZADOS SAS;AGENDADO;Información o publicidad engañosa;Bien;COMPRO VEHICULO;40500000;2021-10-23 00:00;2021-12-23;;2021-12-23;NO;;6
341056;2020-12-11;CR PEREIRA;Casas del Consumidor Regional;RISARALDA;RISARALDA;PEREIRA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;INFORMAL;;#¡REF!;DIANA CAROLINA ROJAS MOLINA;CERRADO;Servicios que suponen la entrega de un bien a un tercero;Bien;Remodelación de muebles de la sala y cocina;5500000;2020-10-22 00:00;2020-12-22;2021-03-01;2021-03-01;NO;;80
599774;2021-11-29;CR VALLEDUPAR;Casas del Consumidor Regional;CESAR;CESAR;VALLEDUPAR;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Hombre;Profesional;SI;FORMAL;NIT;#¡REF!;CREDIMOTOS DEL CESAR SAS;CERRADO;Incumplimiento de la garantía;Bien;MOTOCICLETA XPULSE 200;2503000;2021-05-21 00:00;2021-12-02;2021-12-02;2021-12-02;NO;;3
696795;2022-04-11;CR VALLEDUPAR;Casas del Consumidor Regional;CESAR;CESAR;VALLEDUPAR;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Técnico;SI;FORMAL;NIT;#¡REF!;HOMECENTER;CERRADO;Incumplimiento de la garantía;Bien;atornillador impacto de referencia 1-4 18v 24h i.l Marca Bauker Lugar;449900;2021-03-13 00:00;2022-04-20;2022-04-18;2022-04-18;NO;;7
1141941;2023-09-28;CB BARRIOS UNIDOS;Casas del Consumidor Bogota;BOGOTA;BOGOTA;BARRIOS UNIDOS;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Adulto mayor;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;TECNIFACIL S.A.S;CERRADO-NA;Incumplimiento de la garantía;Bien;CUBIERTERO;46512;2023-09-25 00:00;2023-10-09;2023-10-17;2023-10-17;NO;;19
1222715;2023-11-15;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;Calidad del servicio;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Tecnólogo;SI;INFORMAL;;#¡REF!;PUERTAS SANTANDER;CERRADO-ICOM;Servicios que suponen la entrega de un bien a un tercero;Bien;porton microperforado batiente afuera 2 hojas con motor;4200000;2023-07-18 00:00;2023-12-04;2023-12-04;2023-12-04;NO;;19
1311244;2024-02-20;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Prestación de servicios que suponen la entrega de un bien;La no entrega del recibo;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Posgrado;SI;FORMAL;NIT;#¡REF!;FUNDACION VER SIN FRONTERAS;CERRADO-NA;Servicios que suponen la entrega de un bien a un tercero;Servicio;factura de copra gafas;480000;2023-12-01 00:00;2024-02-26;2024-02-26;2024-02-26;NO;;6
1309361;2024-02-16;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Indicación pública de precios;Información del precio ;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;FORMAL;NIT;#¡REF!;MAXCERAMICA;CERRADO-ICOM;Información o publicidad engañosa;Bien;PEGANTE PORCELANICO INTERIOR GRIS 40 K ;2714003;2024-02-15 00:00;2024-02-19;2024-02-19;2024-02-19;NO;;3
463592;2021-07-21;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;60-80 años;Ninguna ;Ninguna;Mujer;Básica Primaria;SI;FORMAL;NIT;#¡REF!;DREAM REST COLOMBIA S.A.S. ;CERRADO;Incumplimiento de la garantía;Bien;COLCHON PARADISE EMOTION;789000;2019-11-13 00:00;2021-07-28;2021-07-30;2021-07-30;NO;;9
326508;2020-11-12;CR PEREIRA;Casas del Consumidor Regional;RISARALDA;RISARALDA;PEREIRA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;41-59 años;Ninguna ;Ninguna;Hombre;Básica Primaria;SI;INFORMAL;;#¡REF!;hugo alexander correa;CERRADO;Incumplimiento de la garantía;Bien;Prótesis dental;600000;2019-05-22 00:00;2020-11-20;2021-03-01;2021-03-01;NO;;109
422060;2021-05-26;CR BUCARAMANGA;Casas del Consumidor Regional;SANTANDER;SANTANDER;BUCARAMANGA;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Bachiller              ;SI;INFORMAL;;#¡REF!;tapisados exclusivos gonzalo;CERRADO;Incumplimiento de la garantía;Bien;tapizados silla de escritorio 2;150000;2021-05-19 00:00;2021-06-02;2021-06-02;2021-06-02;NO;;7
410861;2021-05-11;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Mujer;Profesional;SI;INFORMAL;;#¡REF!;ELECTROMECANICA W & J;CERRADO;Incumplimiento de la garantía;Bien;RADIO PARA CARRO MARCA SKAY MODELO SL825  Y CAMARA DE REVERSA;520000;2020-12-24 00:00;2021-05-19;2021-05-24;2021-05-24;NO;;13
1301297;2024-02-08;CR IBAGUE;Casas del Consumidor Regional;TOLIMA;TOLIMA;IBAGUE;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Tecnólogo;SI;FORMAL;NIT;#¡REF!;COLOMBIANA DE COMERCIO CORBETA SA  ALKOSTO SA;CERRADO-NA;Incumplimiento contractual;Bien;celular oppo reno 10;2499900;2023-11-04 00:00;2024-02-15;2024-02-15;2024-02-15;NO;;7
716345;2022-05-03;CB KENNEDY;Casas del Consumidor Bogota;BOGOTA;BOGOTA;KENNEDY;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;26-40 años;Ninguna ;Ninguna;Mujer;Técnico;SI;INFORMAL;;#¡REF!;TATIANA CAROLINA MURCIA JARAMILLO;CERRADO;Incumplimiento contractual;Servicio;Incumplimiento contractual;2500000;2021-11-25 00:00;2022-05-12;2022-05-13;2022-05-13;NO;;10
1216813;2023-11-10;CB BARRIOS UNIDOS;Casas del Consumidor Bogota;BOGOTA;BOGOTA;BARRIOS UNIDOS;ARREGLO DIRECTO;SIC;Protección Contractual;Incumplimiento Contractual;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;FORMAL;NIT;#¡REF!;DENTIX COLOMBIA S.A.S.;CERRADO-ICOM;Derecho de Retracto;Servicio;Tratamiento dental;2969000;2023-03-16 00:00;2023-11-17;2023-11-17;2023-11-17;NO;;7
1245188;2023-11-30;CR VILLAVICENCIO;Casas del Consumidor Regional;META;META;VILLAVICENCIO;ARREGLO DIRECTO;SIC;Garantías ;Incumplimiento de los términos de garantía;Ciudadano Atendido;19-25 años;Ninguna ;Ninguna;Hombre;Bachiller              ;SI;INFORMAL;;#¡REF!;intekcenter;CERRADO-DCIU;Incumplimiento de la garantía;Bien;referencia Iphone 11 color blanco de 64GB ;2700000;2022-09-10 00:00;2023-11-30;2023-11-30;2023-11-30;NO;;0
